Date,BTC
2020-10-22,12965.8916
2020-10-23,12931.53906
2020-10-24,13108.0625
2020-10-25,13031.17383
2020-10-26,13075.24805
2020-10-27,13654.21875
2020-10-28,13271.28516
2020-10-29,13437.88281
2020-10-30,13546.52246
2020-10-31,13780.99512
2020-11-01,13737.10938
2020-11-02,13550.48926
2020-11-03,13950.30078
2020-11-04,14133.70703
2020-11-05,15579.84863
2020-11-06,15565.88086
2020-11-07,14833.75391
2020-11-08,15479.56738
2020-11-09,15332.31543
2020-11-10,15290.90234
2020-11-11,15701.33984
2020-11-12,16276.34375
2020-11-13,16317.80859
2020-11-14,16068.13867
2020-11-15,15955.58789
2020-11-16,16716.11133
2020-11-17,17645.40625
2020-11-18,17804.00586
2020-11-19,17817.08984
2020-11-20,18621.31445
2020-11-21,18642.23242
2020-11-22,18370.00195
2020-11-23,18364.12109
2020-11-24,19107.46484
2020-11-25,18732.12109
2020-11-26,17150.62305
2020-11-27,17108.40234
2020-11-28,17717.41406
2020-11-29,18177.48438
2020-11-30,19625.83594
2020-12-01,18802.99805
2020-12-02,19201.0918
2020-12-03,19445.39844
2020-12-04,18699.76563
2020-12-05,19154.23047
2020-12-06,19345.12109
2020-12-07,19191.63086
2020-12-08,18321.14453
2020-12-09,18553.91602
2020-12-10,18264.99219
2020-12-11,18058.9043
2020-12-12,18803.65625
2020-12-13,19142.38281
2020-12-14,19246.64453
2020-12-15,19417.07617
2020-12-16,21310.59766
2020-12-17,22805.16211
2020-12-18,23137.96094
2020-12-19,23869.83203
2020-12-20,23477.29492
2020-12-21,22803.08203
2020-12-22,23783.0293
2020-12-23,23241.3457
2020-12-24,23735.94922
2020-12-25,24664.79102
2020-12-26,26437.03711
2020-12-27,26272.29492
2020-12-28,27084.80859
2020-12-29,27362.4375
2020-12-30,28840.95313
2020-12-31,29001.7207
2021-01-01,29374.15234
2021-01-02,32127.26758
2021-01-03,32782.02344
2021-01-04,31971.91406
2021-01-05,33992.42969
2021-01-06,36824.36328
2021-01-07,39371.04297
2021-01-08,40797.60938
2021-01-09,40254.54688
2021-01-10,38356.44141
2021-01-11,35566.65625
2021-01-12,33922.96094
2021-01-13,37316.35938
2021-01-14,39187.32813
2021-01-15,36825.36719
2021-01-16,36178.14063
2021-01-17,35791.27734
2021-01-18,36630.07422
2021-01-19,36069.80469
2021-01-20,35547.75
2021-01-21,30825.69922
2021-01-22,33005.76172
2021-01-23,32067.64258
2021-01-24,32289.37891
2021-01-25,32366.39258
2021-01-26,32569.84961
2021-01-27,30432.54688
2021-01-28,33466.09766
2021-01-29,34316.38672
2021-01-30,34269.52344
2021-01-31,33114.35938
2021-02-01,33537.17578
2021-02-02,35510.28906
2021-02-03,37472.08984
2021-02-04,36926.06641
2021-02-05,38144.30859
2021-02-06,39266.01172
2021-02-07,38903.44141
2021-02-08,46196.46484
2021-02-09,46481.10547
2021-02-10,44918.18359
2021-02-11,47909.33203
2021-02-12,47504.85156
2021-02-13,47105.51563
2021-02-14,48717.28906
2021-02-15,47945.05859
2021-02-16,49199.87109
2021-02-17,52149.00781
2021-02-18,51679.79688
2021-02-19,55888.13281
2021-02-20,56099.51953
2021-02-21,57539.94531
2021-02-22,54207.32031
2021-02-23,48824.42578
2021-02-24,49705.33203
2021-02-25,47093.85156
2021-02-26,46339.76172
2021-02-27,46188.45313
2021-02-28,45137.76953
2021-03-01,49631.24219
2021-03-02,48378.98828
2021-03-03,50538.24219
2021-03-04,48561.16797
2021-03-05,48927.30469
2021-03-06,48912.38281
2021-03-07,51206.69141
2021-03-08,52246.52344
2021-03-09,54824.11719
2021-03-10,56008.55078
2021-03-11,57805.12109
2021-03-12,57332.08984
2021-03-13,61243.08594
2021-03-14,59302.31641
2021-03-15,55907.19922
2021-03-16,56804.90234
2021-03-17,58870.89453
2021-03-18,57858.92188
2021-03-19,58346.65234
2021-03-20,58313.64453
2021-03-21,57523.42188
2021-03-22,54529.14453
2021-03-23,54738.94531
2021-03-24,52774.26563
2021-03-25,51704.16016
2021-03-26,55137.3125
2021-03-27,55973.51172
2021-03-28,55950.74609
2021-03-29,57750.19922
2021-03-30,58917.69141
2021-03-31,58918.83203
2021-04-01,59095.80859
2021-04-02,59384.3125
2021-04-03,57603.89063
2021-04-04,58758.55469
2021-04-05,59057.87891
2021-04-06,58192.35938
2021-04-07,56048.9375
2021-04-08,58323.95313
2021-04-09,58245.00391
2021-04-10,59793.23438
2021-04-11,60204.96484
2021-04-12,59893.45313
2021-04-13,63503.45703
2021-04-14,63109.69531
2021-04-15,63314.01172
2021-04-16,61572.78906
2021-04-17,60683.82031
2021-04-18,56216.18359
2021-04-19,55724.26563
2021-04-20,56473.03125
2021-04-21,53906.08984
2021-04-22,51762.27344
2021-04-23,51093.65234
2021-04-24,50050.86719
2021-04-25,49004.25391
2021-04-26,54021.75391
2021-04-27,55033.11719
2021-04-28,54824.70313
2021-04-29,53555.10938
2021-04-30,57750.17578
2021-05-01,57828.05078
2021-05-02,56631.07813
2021-05-03,57200.29297
2021-05-04,53333.53906
2021-05-05,57424.00781
2021-05-06,56396.51563
2021-05-07,57356.40234
2021-05-08,58803.77734
2021-05-09,58232.31641
2021-05-10,55859.79688
2021-05-11,56704.57422
2021-05-12,49150.53516
2021-05-13,49716.19141
2021-05-14,49880.53516
2021-05-15,46760.1875
2021-05-16,46456.05859
2021-05-17,43537.51172
2021-05-18,42909.40234
2021-05-19,37002.44141
2021-05-20,40782.73828
2021-05-21,37304.69141
2021-05-22,37536.63281
2021-05-23,34770.58203
2021-05-24,38705.98047
2021-05-25,38402.22266
2021-05-26,39294.19922
2021-05-27,38436.96875
2021-05-28,35697.60547
2021-05-29,34616.06641
2021-05-30,35678.12891
2021-05-31,37332.85547
2021-06-01,36684.92578
2021-06-02,37575.17969
2021-06-03,39208.76563
2021-06-04,36894.40625
2021-06-05,35551.95703
2021-06-06,35862.37891
2021-06-07,33560.70703
2021-06-08,33472.63281
2021-06-09,37345.12109
2021-06-10,36702.59766
2021-06-11,37334.39844
2021-06-12,35552.51563
2021-06-13,39097.85938
2021-06-14,40218.47656
2021-06-15,40406.26953
2021-06-16,38347.0625
2021-06-17,38053.50391
2021-06-18,35787.24609
2021-06-19,35615.87109
2021-06-20,35698.29688
2021-06-21,31676.69336
2021-06-22,32505.66016
2021-06-23,33723.02734
2021-06-24,34662.4375
2021-06-25,31637.7793
2021-06-26,32186.27734
2021-06-27,34649.64453
2021-06-28,34434.33594
2021-06-29,35867.77734
2021-06-30,35040.83594
2021-07-01,33572.11719
2021-07-02,33897.04688
2021-07-03,34668.54688
2021-07-04,35287.78125
2021-07-05,33746.00391
2021-07-06,34235.19531
2021-07-07,33855.32813
2021-07-08,32877.37109
2021-07-09,33798.01172
2021-07-10,33520.51953
2021-07-11,34240.1875
2021-07-12,33155.84766
2021-07-13,32702.02539
2021-07-14,32822.34766
2021-07-15,31780.73047
2021-07-16,31421.53906
2021-07-17,31533.06836
2021-07-18,31796.81055
2021-07-19,30817.83203
2021-07-20,29807.34766
2021-07-21,32110.69336
2021-07-22,32313.10547
2021-07-23,33581.55078
2021-07-24,34292.44531
2021-07-25,35350.1875
2021-07-26,37337.53516
2021-07-27,39406.94141
2021-07-28,39995.90625
2021-07-29,40008.42188
2021-07-30,42235.54688
2021-07-31,41626.19531
2021-08-01,39974.89453
2021-08-02,39201.94531
2021-08-03,38152.98047
2021-08-04,39747.50391
2021-08-05,40869.55469
2021-08-06,42816.5
2021-08-07,44555.80078
2021-08-08,43798.11719
2021-08-09,46365.40234
2021-08-10,45585.03125
2021-08-11,45593.63672
2021-08-12,44428.28906
2021-08-13,47793.32031
2021-08-14,47096.94531
2021-08-15,47047.00391
2021-08-16,46004.48438
2021-08-17,44695.35938
2021-08-18,44801.1875
2021-08-19,46717.57813
2021-08-20,49339.17578
2021-08-21,48905.49219
2021-08-22,49321.65234
2021-08-23,49546.14844
2021-08-24,47706.11719
2021-08-25,48960.78906
2021-08-26,46942.21875
2021-08-27,49058.66797
2021-08-28,48902.40234
2021-08-29,48829.83203
2021-08-30,47054.98438
2021-08-31,47166.6875
2021-09-01,48847.02734
2021-09-02,49327.72266
2021-09-03,50025.375
2021-09-04,49944.625
2021-09-05,51753.41016
2021-09-06,52633.53516
2021-09-07,46811.12891
2021-09-08,46091.39063
2021-09-09,46391.42188
2021-09-10,44883.91016
2021-09-11,45201.45703
2021-09-12,46063.26953
2021-09-13,44963.07422
2021-09-14,47092.49219
2021-09-15,48176.34766
2021-09-16,47783.35938
2021-09-17,47267.51953
2021-09-18,48278.36328
2021-09-19,47260.21875
2021-09-20,42843.80078
2021-09-21,40693.67578
2021-09-22,43574.50781
2021-09-23,44895.09766
2021-09-24,42839.75
2021-09-25,42716.59375
2021-09-26,43208.53906
2021-09-27,42235.73047
2021-09-28,41034.54297
2021-09-29,41564.36328
2021-09-30,43790.89453
2021-10-01,48116.94141
2021-10-02,47711.48828
2021-10-03,48199.95313
2021-10-04,49112.90234
2021-10-05,51514.8125
2021-10-06,55361.44922
2021-10-07,53805.98438
2021-10-08,53967.84766
2021-10-09,54968.22266
2021-10-10,54771.57813
2021-10-11,57484.78906
2021-10-12,56041.05859
2021-10-13,57401.09766
2021-10-14,57321.52344
2021-10-15,61593.94922
2021-10-16,60892.17969
2021-10-17,61553.61719
2021-10-18,62026.07813
2021-10-19,64261.99219
2021-10-20,65992.83594
2021-10-21,62210.17188
2021-10-22,60692.26563
2021-10-23,61393.61719
2021-10-24,60930.83594
2021-10-25,63039.82422
2021-10-26,60363.79297
2021-10-27,58482.38672
2021-10-28,60622.13672
2021-10-29,62227.96484
2021-10-30,61888.83203
2021-10-31,61318.95703
2021-11-01,61004.40625
2021-11-02,63226.40234
2021-11-03,62970.04688
2021-11-04,61452.23047
2021-11-05,61125.67578
2021-11-06,61527.48047
2021-11-07,63326.98828
2021-11-08,67566.82813
2021-11-09,66971.82813
2021-11-10,64995.23047
2021-11-11,64949.96094
2021-11-12,64155.94141
2021-11-13,64469.52734
2021-11-14,65466.83984
2021-11-15,63557.87109
2021-11-16,60161.24609
2021-11-17,60368.01172
2021-11-18,56942.13672
2021-11-19,58119.57813
2021-11-20,59697.19531
2021-11-21,58730.47656
2021-11-22,56289.28906
2021-11-23,57569.07422
2021-11-24,56280.42578
2021-11-25,57274.67969
2021-11-26,53569.76563
2021-11-27,54815.07813
2021-11-28,57248.45703
2021-11-29,57806.56641
2021-11-30,57005.42578
2021-12-01,57229.82813
2021-12-02,56477.81641
2021-12-03,53598.24609
2021-12-04,49200.70313
2021-12-05,49368.84766
2021-12-06,50582.625
2021-12-07,50700.08594
2021-12-08,50504.79688
2021-12-09,47672.12109
2021-12-10,47243.30469
2021-12-11,49362.50781
2021-12-12,50098.33594
2021-12-13,46737.48047
2021-12-14,46612.63281
2021-12-15,48896.72266
2021-12-16,47665.42578
2021-12-17,46202.14453
2021-12-18,46848.77734
2021-12-19,46707.01563
2021-12-20,46880.27734
2021-12-21,48936.61328
2021-12-22,48628.51172
2021-12-23,50784.53906
2021-12-24,50822.19531
2021-12-25,50429.85938
2021-12-26,50809.51563
2021-12-27,50640.41797
2021-12-28,47588.85547
2021-12-29,46444.71094
2021-12-30,47178.125
2021-12-31,46306.44531
2022-01-01,47686.8125
2022-01-02,47345.21875
2022-01-03,46458.11719
2022-01-04,45897.57422
2022-01-05,46612.69141
